x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,value,Timestamp
-1.570796327,1.570796327,1.570796327,0.0,1.570796327,3.141592654,1.570796327,3.141592654,-1.570796327,1.570796327,3.141592654,0.0,3.141592654,3.141592654,0.0,-1.570796327,1.570796327,-1.570796327,0.0,0.0,-1.570796327,1.570796327,-1.570796327,0.0,0.0,0.0,3.141592654,0.0,1.570796327,3.141592654,-1.570796327,-1.570796327,-1.570796327,1.570796327,-1.570796327,1.570796327,1.570796327,1.570796327,1.570796327,1.570796327,3.141592654,1.570796327,-1.570796327,-1.570796327,-1.570796327,1.570796327,1.570796327,3.141592654,0.0,-1.570796327,-1.570796327,0.0,1.570796327,0.0,0.0,3.141592654,3.141592654,3.141592654,0.0,1.570796327,0.0,-1.570796327,1.570796327,0.0,-1.570796327,0.0,-1.570796327,0.0,3.141592654,3.141592654,3.141592654,3.141592654,3.141592654,-1.570796327,-1.570796327,1.570796327,1.570796327,0.0,0.0,1.570796327,1.0,18411.3910008
1.570796327,-1.570796327,1.570796327,0.0,0.0,-1.570796327,0.0,1.570796327,-1.570796327,-1.570796327,-1.570796327,-1.570796327,1.570796327,3.141592654,1.570796327,-1.570796327,-1.570796327,-1.570796327,0.0,1.570796327,-1.570796327,3.141592654,-1.570796327,1.570796327,3.141592654,3.141592654,3.141592654,1.570796327,3.141592654,3.141592654,1.570796327,3.141592654,-1.570796327,3.141592654,-1.570796327,0.0,0.0,0.0,-1.570796327,0.0,3.141592654,0.0,-1.570796327,0.0,3.141592654,-1.570796327,3.141592654,-1.570796327,1.570796327,-1.570796327,-1.570796327,-1.570796327,3.141592654,0.0,-1.570796327,0.0,1.570796327,3.141592654,1.570796327,0.0,0.0,-1.570796327,0.0,1.570796327,1.570796327,3.141592654,1.570796327,1.570796327,1.570796327,3.141592654,1.570796327,3.141592654,0.0,0.0,0.0,3.141592654,-1.570796327,0.0,1.570796327,1.570796327,1.0,18543.7548873
1.570796327,-1.570796327,3.141592654,-1.570796327,1.570796327,0.0,3.141592654,1.570796327,-1.570796327,3.141592654,3.141592654,1.570796327,-1.570796327,0.0,0.0,1.570796327,1.570796327,0.0,3.141592654,3.141592654,-1.570796327,0.0,0.0,1.570796327,0.0,1.570796327,1.570796327,1.570796327,-1.570796327,0.0,0.0,0.0,-1.570796327,1.570796327,3.141592654,1.570796327,0.0,3.141592654,3.141592654,1.570796327,3.141592654,1.570796327,-1.570796327,-1.570796327,-1.570796327,1.570796327,-1.570796327,3.141592654,3.141592654,3.141592654,0.0,3.141592654,1.570796327,1.570796327,-1.570796327,3.141592654,0.0,1.570796327,1.570796327,3.141592654,3.141592654,3.141592654,0.0,-1.570796327,3.141592654,-1.570796327,-1.570796327,0.0,0.0,0.0,1.570796327,0.0,3.141592654,0.0,1.570796327,-1.570796327,0.0,3.141592654,3.141592654,3.141592654,1.0,18677.2124566
1.570796327,0.0,3.141592654,3.141592654,-1.570796327,3.141592654,0.0,-1.570796327,3.141592654,0.0,-1.570796327,1.570796327,3.141592654,3.141592654,3.141592654,3.141592654,1.570796327,0.0,1.570796327,3.141592654,-1.570796327,0.0,3.141592654,1.570796327,-1.570796327,1.570796327,0.0,-1.570796327,-1.570796327,0.0,-1.570796327,0.0,0.0,0.0,3.141592654,0.0,3.141592654,0.0,1.570796327,-1.570796327,1.570796327,1.570796327,1.570796327,3.141592654,1.570796327,0.0,3.141592654,-1.570796327,-1.570796327,0.0,0.0,1.570796327,0.0,3.141592654,0.0,0.0,3.141592654,3.141592654,3.141592654,1.570796327,-1.570796327,0.0,-1.570796327,3.141592654,1.570796327,1.570796327,1.570796327,0.0,1.570796327,0.0,3.141592654,1.570796327,1.570796327,1.570796327,3.141592654,-1.570796327,3.141592654,0.0,-1.570796327,0.0,1.0,18810.3962555
0.0,0.0,-1.570796327,-1.570796327,3.141592654,0.0,1.570796327,0.0,3.141592654,1.570796327,3.141592654,1.570796327,3.141592654,3.141592654,-1.570796327,-1.570796327,1.570796327,0.0,0.0,1.570796327,3.141592654,1.570796327,-1.570796327,1.570796327,-1.570796327,1.570796327,1.570796327,0.0,1.570796327,1.570796327,0.0,0.0,1.570796327,3.141592654,1.570796327,3.141592654,1.570796327,0.0,3.141592654,0.0,1.570796327,3.141592654,0.0,0.0,-1.570796327,3.141592654,3.141592654,3.141592654,3.141592654,0.0,3.141592654,1.570796327,1.570796327,0.0,-1.570796327,-1.570796327,3.141592654,0.0,0.0,-1.570796327,1.570796327,0.0,1.570796327,1.570796327,0.0,3.141592654,-1.570796327,0.0,0.0,1.570796327,1.570796327,0.0,1.570796327,1.570796327,1.570796327,-1.570796327,1.570796327,-1.570796327,-1.570796327,1.570796327,1.0,18943.2018174
-1.570796327,1.570796327,1.570796327,0.0,1.570796327,3.141592654,3.141592654,3.141592654,3.141592654,3.141592654,1.570796327,-1.570796327,-1.570796327,1.570796327,3.141592654,0.0,1.570796327,0.0,3.141592654,0.0,-1.570796327,1.570796327,1.570796327,-1.570796327,3.141592654,0.0,1.570796327,3.141592654,1.570796327,1.570796327,-1.570796327,-1.570796327,3.141592654,3.141592654,0.0,1.570796327,-1.570796327,1.570796327,-1.570796327,1.570796327,-1.570796327,-1.570796327,3.141592654,-1.570796327,3.141592654,3.141592654,0.0,1.570796327,-1.570796327,1.570796327,1.570796327,3.141592654,0.0,1.570796327,0.0,3.141592654,3.141592654,0.0,0.0,1.570796327,1.570796327,-1.570796327,0.0,-1.570796327,0.0,1.570796327,-1.570796327,1.570796327,0.0,3.141592654,-1.570796327,0.0,0.0,-1.570796327,1.570796327,0.0,0.0,3.141592654,3.141592654,1.570796327,1.0,19077.3471457
1.570796327,3.141592654,1.570796327,1.570796327,1.570796327,1.570796327,1.570796327,-1.570796327,1.570796327,-1.570796327,0.0,0.0,3.141592654,0.0,3.141592654,-1.570796327,1.570796327,-1.570796327,-1.570796327,0.0,3.141592654,3.141592654,0.0,1.570796327,3.141592654,1.570796327,-1.570796327,0.0,1.570796327,1.570796327,-1.570796327,1.570796327,-1.570796327,0.0,0.0,0.0,0.0,0.0,1.570796327,3.141592654,1.570796327,0.0,1.570796327,0.0,1.570796327,0.0,3.141592654,3.141592654,1.570796327,3.141592654,1.570796327,-1.570796327,3.141592654,-1.570796327,0.0,3.141592654,1.570796327,1.570796327,0.0,-1.570796327,0.0,1.570796327,0.0,1.570796327,-1.570796327,0.0,1.570796327,1.570796327,1.570796327,-1.570796327,0.0,0.0,3.141592654,1.570796327,0.0,0.0,1.570796327,-1.570796327,-1.570796327,-1.570796327,1.0,19209.980345
-1.570796327,1.570796327,1.570796327,1.570796327,0.0,1.570796327,-1.570796327,3.141592654,1.570796327,-1.570796327,0.0,0.0,-1.570796327,-1.570796327,0.0,0.0,0.0,1.570796327,1.570796327,3.141592654,-1.570796327,-1.570796327,3.141592654,3.141592654,3.141592654,3.141592654,-1.570796327,-1.570796327,3.141592654,3.141592654,1.570796327,3.141592654,3.141592654,0.0,1.570796327,3.141592654,0.0,-1.570796327,1.570796327,1.570796327,3.141592654,3.141592654,0.0,3.141592654,1.570796327,0.0,-1.570796327,-1.570796327,3.141592654,3.141592654,0.0,-1.570796327,3.141592654,1.570796327,1.570796327,1.570796327,1.570796327,0.0,0.0,1.570796327,3.141592654,3.141592654,0.0,1.570796327,1.570796327,0.0,0.0,-1.570796327,1.570796327,1.570796327,0.0,0.0,1.570796327,3.141592654,3.141592654,0.0,3.141592654,-1.570796327,0.0,0.0,1.0,19342.5601668
1.570796327,1.570796327,3.141592654,-1.570796327,0.0,-1.570796327,1.570796327,-1.570796327,1.570796327,3.141592654,1.570796327,3.141592654,-1.570796327,3.141592654,3.141592654,-1.570796327,0.0,-1.570796327,-1.570796327,0.0,1.570796327,3.141592654,-1.570796327,1.570796327,-1.570796327,3.141592654,1.570796327,0.0,-1.570796327,0.0,-1.570796327,0.0,3.141592654,1.570796327,0.0,0.0,-1.570796327,-1.570796327,0.0,1.570796327,0.0,0.0,0.0,1.570796327,-1.570796327,0.0,0.0,3.141592654,1.570796327,1.570796327,0.0,-1.570796327,1.570796327,0.0,1.570796327,-1.570796327,-1.570796327,1.570796327,1.570796327,0.0,0.0,0.0,-1.570796327,-1.570796327,-1.570796327,0.0,3.141592654,0.0,1.570796327,1.570796327,0.0,-1.570796327,3.141592654,-1.570796327,0.0,0.0,-1.570796327,1.570796327,3.141592654,-1.570796327,1.0,19475.3470676
1.570796327,0.0,-1.570796327,-1.570796327,1.570796327,0.0,-1.570796327,3.141592654,1.570796327,-1.570796327,-1.570796327,1.570796327,1.570796327,0.0,3.141592654,1.570796327,-1.570796327,-1.570796327,3.141592654,3.141592654,1.570796327,0.0,3.141592654,3.141592654,1.570796327,3.141592654,0.0,3.141592654,1.570796327,-1.570796327,-1.570796327,3.141592654,-1.570796327,3.141592654,1.570796327,3.141592654,1.570796327,0.0,3.141592654,-1.570796327,3.141592654,-1.570796327,-1.570796327,0.0,-1.570796327,3.141592654,-1.570796327,1.570796327,0.0,-1.570796327,0.0,3.141592654,1.570796327,0.0,0.0,3.141592654,3.141592654,0.0,1.570796327,1.570796327,0.0,0.0,3.141592654,3.141592654,3.141592654,0.0,0.0,3.141592654,0.0,-1.570796327,3.141592654,3.141592654,3.141592654,3.141592654,-1.570796327,3.141592654,1.570796327,0.0,3.141592654,-1.570796327,1.0,19607.7651793
3.141592654,0.0,0.0,-1.570796327,3.141592654,1.570796327,-1.570796327,-1.570796327,0.0,3.141592654,3.141592654,-1.570796327,-1.570796327,0.0,3.141592654,1.570796327,0.0,0.0,1.570796327,-1.570796327,1.570796327,-1.570796327,1.570796327,3.141592654,1.570796327,3.141592654,3.141592654,0.0,1.570796327,-1.570796327,-1.570796327,0.0,-1.570796327,3.141592654,1.570796327,0.0,-1.570796327,1.570796327,-1.570796327,0.0,1.570796327,-1.570796327,1.570796327,3.141592654,1.570796327,0.0,3.141592654,0.0,0.0,-1.570796327,1.570796327,0.0,3.141592654,-1.570796327,1.570796327,3.141592654,0.0,3.141592654,0.0,1.570796327,0.0,0.0,0.0,-1.570796327,-1.570796327,3.141592654,3.141592654,-1.570796327,0.0,1.570796327,3.141592654,1.570796327,3.141592654,1.570796327,0.0,1.570796327,0.0,3.141592654,0.0,0.0,1.0,19740.5178971
0.0,3.141592654,-1.570796327,1.570796327,3.141592654,3.141592654,-1.570796327,3.141592654,3.141592654,1.570796327,0.0,3.141592654,0.0,3.141592654,1.570796327,-1.570796327,1.570796327,0.0,3.141592654,-1.570796327,3.141592654,-1.570796327,3.141592654,-1.570796327,1.570796327,3.141592654,0.0,0.0,-1.570796327,0.0,-1.570796327,1.570796327,0.0,0.0,-1.570796327,1.570796327,3.141592654,1.570796327,1.570796327,3.141592654,1.570796327,1.570796327,1.570796327,1.570796327,-1.570796327,3.141592654,-1.570796327,3.141592654,3.141592654,-1.570796327,-1.570796327,3.141592654,-1.570796327,-1.570796327,3.141592654,0.0,3.141592654,-1.570796327,0.0,3.141592654,-1.570796327,1.570796327,3.141592654,0.0,3.141592654,-1.570796327,-1.570796327,-1.570796327,-1.570796327,0.0,1.570796327,0.0,1.570796327,0.0,3.141592654,-1.570796327,-1.570796327,-1.570796327,1.570796327,-1.570796327,1.0,19874.5844028
1.570796327,-1.570796327,0.0,3.141592654,-1.570796327,1.570796327,-1.570796327,-1.570796327,0.0,-1.570796327,-1.570796327,0.0,3.141592654,0.0,0.0,1.570796327,0.0,1.570796327,0.0,0.0,-1.570796327,-1.570796327,3.141592654,1.570796327,0.0,1.570796327,-1.570796327,1.570796327,1.570796327,1.570796327,3.141592654,1.570796327,3.141592654,3.141592654,3.141592654,3.141592654,0.0,3.141592654,3.141592654,0.0,3.141592654,3.141592654,1.570796327,1.570796327,3.141592654,3.141592654,1.570796327,-1.570796327,3.141592654,-1.570796327,3.141592654,3.141592654,0.0,3.141592654,1.570796327,1.570796327,-1.570796327,-1.570796327,-1.570796327,1.570796327,3.141592654,1.570796327,-1.570796327,3.141592654,0.0,0.0,-1.570796327,1.570796327,3.141592654,-1.570796327,-1.570796327,0.0,0.0,-1.570796327,-1.570796327,-1.570796327,1.570796327,3.141592654,1.570796327,0.0,1.0,20007.8639865
1.570796327,3.141592654,0.0,3.141592654,3.141592654,0.0,1.570796327,3.141592654,0.0,-1.570796327,0.0,-1.570796327,-1.570796327,-1.570796327,1.570796327,-1.570796327,0.0,1.570796327,-1.570796327,3.141592654,-1.570796327,-1.570796327,3.141592654,3.141592654,0.0,3.141592654,0.0,0.0,3.141592654,1.570796327,3.141592654,0.0,-1.570796327,0.0,-1.570796327,3.141592654,0.0,0.0,-1.570796327,0.0,-1.570796327,0.0,3.141592654,3.141592654,-1.570796327,3.141592654,1.570796327,-1.570796327,-1.570796327,0.0,3.141592654,-1.570796327,3.141592654,0.0,1.570796327,3.141592654,1.570796327,1.570796327,3.141592654,3.141592654,3.141592654,1.570796327,3.141592654,3.141592654,-1.570796327,1.570796327,1.570796327,-1.570796327,0.0,0.0,3.141592654,3.141592654,1.570796327,3.141592654,-1.570796327,1.570796327,1.570796327,1.570796327,-1.570796327,0.0,1.0,20140.8284584
-1.570796327,-1.570796327,1.570796327,-1.570796327,-1.570796327,-1.570796327,0.0,1.570796327,1.570796327,-1.570796327,1.570796327,0.0,0.0,-1.570796327,0.0,1.570796327,-1.570796327,3.141592654,3.141592654,-1.570796327,1.570796327,0.0,-1.570796327,3.141592654,0.0,1.570796327,0.0,0.0,0.0,3.141592654,-1.570796327,-1.570796327,0.0,-1.570796327,0.0,3.141592654,3.141592654,1.570796327,0.0,-1.570796327,0.0,-1.570796327,3.141592654,0.0,3.141592654,1.570796327,1.570796327,-1.570796327,0.0,3.141592654,0.0,3.141592654,1.570796327,0.0,3.141592654,3.141592654,0.0,3.141592654,1.570796327,0.0,3.141592654,-1.570796327,1.570796327,3.141592654,0.0,3.141592654,1.570796327,-1.570796327,1.570796327,-1.570796327,0.0,-1.570796327,1.570796327,-1.570796327,0.0,3.141592654,3.141592654,3.141592654,-1.570796327,3.141592654,1.0,20272.4326108
-1.570796327,0.0,1.570796327,3.141592654,3.141592654,0.0,3.141592654,3.141592654,0.0,3.141592654,0.0,3.141592654,0.0,3.141592654,3.141592654,1.570796327,1.570796327,1.570796327,0.0,-1.570796327,0.0,-1.570796327,1.570796327,3.141592654,1.570796327,3.141592654,0.0,-1.570796327,0.0,-1.570796327,1.570796327,0.0,1.570796327,3.141592654,0.0,3.141592654,3.141592654,-1.570796327,1.570796327,0.0,3.141592654,1.570796327,0.0,1.570796327,0.0,0.0,-1.570796327,0.0,-1.570796327,-1.570796327,3.141592654,1.570796327,1.570796327,-1.570796327,-1.570796327,3.141592654,0.0,3.141592654,-1.570796327,-1.570796327,3.141592654,0.0,-1.570796327,0.0,-1.570796327,0.0,0.0,3.141592654,0.0,1.570796327,3.141592654,0.0,3.141592654,1.570796327,3.141592654,1.570796327,1.570796327,3.141592654,0.0,3.141592654,1.0,20403.8300954
-1.570796327,0.0,3.141592654,3.141592654,3.141592654,-1.570796327,-1.570796327,1.570796327,0.0,1.570796327,-1.570796327,-1.570796327,0.0,3.141592654,3.141592654,3.141592654,1.570796327,1.570796327,0.0,3.141592654,-1.570796327,1.570796327,0.0,1.570796327,-1.570796327,1.570796327,3.141592654,0.0,-1.570796327,-1.570796327,3.141592654,-1.570796327,1.570796327,1.570796327,-1.570796327,0.0,-1.570796327,-1.570796327,-1.570796327,0.0,0.0,1.570796327,1.570796327,-1.570796327,-1.570796327,-1.570796327,3.141592654,0.0,1.570796327,3.141592654,1.570796327,-1.570796327,3.141592654,3.141592654,1.570796327,3.141592654,0.0,-1.570796327,1.570796327,-1.570796327,3.141592654,1.570796327,3.141592654,3.141592654,1.570796327,0.0,1.570796327,3.141592654,3.141592654,0.0,1.570796327,1.570796327,0.0,-1.570796327,3.141592654,-1.570796327,3.141592654,0.0,1.570796327,-1.570796327,1.0,20536.59519
1.570796327,-1.570796327,-1.570796327,3.141592654,3.141592654,0.0,3.141592654,1.570796327,1.570796327,3.141592654,1.570796327,3.141592654,3.141592654,-1.570796327,3.141592654,1.570796327,3.141592654,0.0,3.141592654,1.570796327,0.0,3.141592654,-1.570796327,-1.570796327,1.570796327,0.0,-1.570796327,0.0,0.0,1.570796327,0.0,-1.570796327,1.570796327,-1.570796327,3.141592654,1.570796327,-1.570796327,-1.570796327,1.570796327,-1.570796327,0.0,-1.570796327,3.141592654,0.0,0.0,1.570796327,1.570796327,1.570796327,1.570796327,1.570796327,-1.570796327,0.0,1.570796327,3.141592654,3.141592654,3.141592654,0.0,3.141592654,1.570796327,3.141592654,1.570796327,-1.570796327,-1.570796327,0.0,0.0,-1.570796327,0.0,0.0,-1.570796327,3.141592654,-1.570796327,3.141592654,3.141592654,3.141592654,-1.570796327,-1.570796327,1.570796327,3.141592654,1.570796327,1.570796327,1.0,20670.1233127
3.141592654,3.141592654,0.0,-1.570796327,0.0,-1.570796327,3.141592654,-1.570796327,1.570796327,3.141592654,0.0,3.141592654,1.570796327,0.0,0.0,1.570796327,-1.570796327,-1.570796327,1.570796327,0.0,-1.570796327,0.0,1.570796327,1.570796327,3.141592654,3.141592654,1.570796327,3.141592654,3.141592654,1.570796327,3.141592654,1.570796327,1.570796327,0.0,0.0,3.141592654,-1.570796327,3.141592654,-1.570796327,-1.570796327,0.0,-1.570796327,0.0,3.141592654,3.141592654,-1.570796327,0.0,-1.570796327,-1.570796327,0.0,0.0,-1.570796327,1.570796327,0.0,3.141592654,3.141592654,-1.570796327,1.570796327,1.570796327,-1.570796327,-1.570796327,1.570796327,1.570796327,0.0,-1.570796327,0.0,0.0,0.0,1.570796327,3.141592654,1.570796327,1.570796327,1.570796327,-1.570796327,0.0,1.570796327,1.570796327,3.141592654,-1.570796327,3.141592654,1.0,20801.9665946
0.0,1.570796327,3.141592654,-1.570796327,3.141592654,0.0,0.0,0.0,1.570796327,-1.570796327,-1.570796327,0.0,-1.570796327,1.570796327,1.570796327,1.570796327,0.0,3.141592654,-1.570796327,1.570796327,1.570796327,-1.570796327,3.141592654,-1.570796327,0.0,-1.570796327,0.0,-1.570796327,1.570796327,0.0,3.141592654,3.141592654,0.0,1.570796327,-1.570796327,1.570796327,1.570796327,-1.570796327,3.141592654,3.141592654,1.570796327,3.141592654,3.141592654,-1.570796327,3.141592654,-1.570796327,3.141592654,3.141592654,0.0,1.570796327,1.570796327,1.570796327,0.0,3.141592654,-1.570796327,-1.570796327,0.0,1.570796327,3.141592654,-1.570796327,3.141592654,0.0,1.570796327,3.141592654,0.0,3.141592654,3.141592654,0.0,3.141592654,1.570796327,-1.570796327,3.141592654,3.141592654,-1.570796327,-1.570796327,1.570796327,0.0,-1.570796327,1.570796327,1.570796327,1.0,20934.8062247
-1.570796327,3.141592654,1.570796327,0.0,1.570796327,0.0,1.570796327,-1.570796327,0.0,3.141592654,0.0,3.141592654,0.0,0.0,1.570796327,-1.570796327,-1.570796327,-1.570796327,3.141592654,0.0,-1.570796327,1.570796327,0.0,1.570796327,0.0,-1.570796327,3.141592654,-1.570796327,3.141592654,-1.570796327,1.570796327,3.141592654,-1.570796327,0.0,3.141592654,3.141592654,3.141592654,3.141592654,3.141592654,0.0,1.570796327,-1.570796327,1.570796327,3.141592654,0.0,0.0,0.0,0.0,-1.570796327,-1.570796327,0.0,0.0,0.0,3.141592654,0.0,0.0,-1.570796327,1.570796327,-1.570796327,0.0,3.141592654,1.570796327,0.0,-1.570796327,3.141592654,-1.570796327,-1.570796327,3.141592654,1.570796327,1.570796327,1.570796327,1.570796327,-1.570796327,-1.570796327,3.141592654,0.0,-1.570796327,-1.570796327,1.570796327,1.570796327,1.0,21067.0549074
3.141592654,0.0,-1.570796327,1.570796327,0.0,-1.570796327,1.570796327,-1.570796327,-1.570796327,3.141592654,-1.570796327,-1.570796327,1.570796327,1.570796327,0.0,1.570796327,3.141592654,0.0,-1.570796327,0.0,1.570796327,0.0,0.0,-1.570796327,1.570796327,1.570796327,-1.570796327,-1.570796327,3.141592654,3.141592654,3.141592654,-1.570796327,1.570796327,1.570796327,3.141592654,-1.570796327,3.141592654,1.570796327,1.570796327,0.0,0.0,-1.570796327,0.0,1.570796327,0.0,3.141592654,-1.570796327,-1.570796327,-1.570796327,3.141592654,-1.570796327,-1.570796327,3.141592654,-1.570796327,-1.570796327,-1.570796327,3.141592654,0.0,-1.570796327,-1.570796327,1.570796327,0.0,1.570796327,-1.570796327,0.0,0.0,-1.570796327,0.0,3.141592654,3.141592654,-1.570796327,1.570796327,-1.570796327,-1.570796327,3.141592654,0.0,0.0,-1.570796327,-1.570796327,1.570796327,1.0,21201.9850832
0.0,3.141592654,1.570796327,3.141592654,1.570796327,-1.570796327,3.141592654,-1.570796327,3.141592654,0.0,1.570796327,0.0,3.141592654,0.0,3.141592654,1.570796327,-1.570796327,1.570796327,-1.570796327,0.0,-1.570796327,3.141592654,3.141592654,3.141592654,3.141592654,3.141592654,-1.570796327,0.0,0.0,1.570796327,-1.570796327,0.0,-1.570796327,-1.570796327,-1.570796327,1.570796327,1.570796327,1.570796327,0.0,0.0,3.141592654,3.141592654,3.141592654,1.570796327,0.0,0.0,-1.570796327,1.570796327,1.570796327,-1.570796327,-1.570796327,-1.570796327,1.570796327,0.0,-1.570796327,0.0,0.0,1.570796327,3.141592654,0.0,1.570796327,3.141592654,1.570796327,3.141592654,-1.570796327,1.570796327,3.141592654,0.0,1.570796327,0.0,1.570796327,-1.570796327,-1.570796327,3.141592654,0.0,0.0,-1.570796327,0.0,3.141592654,0.0,1.0,21333.995603
