x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,value,Timestamp
-1.570796327,0.0,0.0,3.141592654,3.141592654,-1.570796327,-1.570796327,0.0,1.570796327,0.0,-1.570796327,-1.570796327,-1.570796327,0.0,1.570796327,3.141592654,3.141592654,-1.570796327,-1.570796327,-1.570796327,-1.570796327,0.0,0.0,0.0,1.570796327,1.570796327,1.570796327,0.0,3.141592654,1.570796327,3.141592654,3.141592654,-1.570796327,3.141592654,0.0,0.0,0.0,3.141592654,1.570796327,3.141592654,3.141592654,0.0,-1.570796327,1.570796327,1.570796327,-1.570796327,1.570796327,1.570796327,3.141592654,-1.570796327,3.141592654,0.0,0.0,3.141592654,0.0,3.141592654,0.0,3.141592654,0.0,-1.570796327,-1.570796327,3.141592654,1.570796327,1.570796327,1.570796327,1.570796327,0.0,-1.570796327,0.0,0.0,0.0,-1.570796327,0.0,0.0,1.570796327,0.0,1.570796327,3.141592654,-1.570796327,1.570796327,1.0,21467.0228836
0.0,0.0,3.141592654,0.0,-1.570796327,0.0,1.570796327,-1.570796327,-1.570796327,-1.570796327,1.570796327,3.141592654,-1.570796327,-1.570796327,3.141592654,3.141592654,-1.570796327,0.0,-1.570796327,3.141592654,3.141592654,-1.570796327,-1.570796327,3.141592654,0.0,0.0,3.141592654,1.570796327,-1.570796327,-1.570796327,0.0,3.141592654,3.141592654,-1.570796327,3.141592654,3.141592654,1.570796327,3.141592654,-1.570796327,0.0,3.141592654,-1.570796327,0.0,0.0,0.0,1.570796327,-1.570796327,3.141592654,0.0,-1.570796327,0.0,3.141592654,-1.570796327,-1.570796327,0.0,-1.570796327,0.0,1.570796327,0.0,0.0,1.570796327,-1.570796327,0.0,0.0,-1.570796327,1.570796327,-1.570796327,1.570796327,1.570796327,3.141592654,0.0,-1.570796327,1.570796327,-1.570796327,3.141592654,0.0,3.141592654,3.141592654,0.0,1.570796327,1.0,21599.145584
1.570796327,-1.570796327,3.141592654,3.141592654,1.570796327,1.570796327,3.141592654,0.0,-1.570796327,3.141592654,1.570796327,0.0,1.570796327,-1.570796327,-1.570796327,0.0,3.141592654,1.570796327,0.0,3.141592654,1.570796327,-1.570796327,1.570796327,0.0,0.0,0.0,-1.570796327,0.0,0.0,1.570796327,-1.570796327,-1.570796327,-1.570796327,0.0,3.141592654,3.141592654,1.570796327,3.141592654,0.0,3.141592654,3.141592654,3.141592654,3.141592654,0.0,3.141592654,3.141592654,3.141592654,1.570796327,1.570796327,3.141592654,3.141592654,-1.570796327,-1.570796327,1.570796327,3.141592654,-1.570796327,0.0,3.141592654,3.141592654,1.570796327,1.570796327,3.141592654,0.0,0.0,3.141592654,3.141592654,3.141592654,1.570796327,3.141592654,3.141592654,-1.570796327,0.0,1.570796327,1.570796327,3.141592654,1.570796327,0.0,3.141592654,-1.570796327,1.570796327,1.0,21732.9982157
0.0,-1.570796327,0.0,1.570796327,3.141592654,-1.570796327,3.141592654,0.0,-1.570796327,0.0,1.570796327,0.0,1.570796327,-1.570796327,-1.570796327,3.141592654,1.570796327,0.0,3.141592654,-1.570796327,-1.570796327,3.141592654,3.141592654,-1.570796327,3.141592654,3.141592654,0.0,-1.570796327,1.570796327,0.0,-1.570796327,-1.570796327,1.570796327,0.0,3.141592654,3.141592654,1.570796327,0.0,0.0,1.570796327,1.570796327,-1.570796327,-1.570796327,-1.570796327,-1.570796327,3.141592654,0.0,-1.570796327,0.0,0.0,1.570796327,0.0,-1.570796327,3.141592654,0.0,-1.570796327,0.0,3.141592654,1.570796327,3.141592654,0.0,3.141592654,-1.570796327,3.141592654,1.570796327,0.0,-1.570796327,-1.570796327,0.0,3.141592654,0.0,-1.570796327,0.0,0.0,3.141592654,1.570796327,3.141592654,0.0,0.0,1.570796327,1.0,21865.7740006
-1.570796327,3.141592654,3.141592654,-1.570796327,3.141592654,-1.570796327,3.141592654,-1.570796327,0.0,0.0,-1.570796327,0.0,-1.570796327,0.0,1.570796327,3.141592654,1.570796327,1.570796327,0.0,-1.570796327,3.141592654,3.141592654,-1.570796327,-1.570796327,1.570796327,3.141592654,1.570796327,0.0,0.0,-1.570796327,1.570796327,0.0,3.141592654,1.570796327,-1.570796327,3.141592654,1.570796327,-1.570796327,3.141592654,-1.570796327,0.0,3.141592654,3.141592654,0.0,-1.570796327,0.0,-1.570796327,0.0,1.570796327,3.141592654,-1.570796327,-1.570796327,-1.570796327,3.141592654,1.570796327,0.0,0.0,-1.570796327,3.141592654,1.570796327,-1.570796327,3.141592654,1.570796327,3.141592654,0.0,0.0,3.141592654,1.570796327,3.141592654,0.0,3.141592654,3.141592654,1.570796327,-1.570796327,3.141592654,0.0,0.0,0.0,3.141592654,1.570796327,1.0,21999.2522825
-1.570796327,-1.570796327,3.141592654,1.570796327,3.141592654,0.0,1.570796327,0.0,1.570796327,0.0,1.570796327,3.141592654,-1.570796327,0.0,0.0,1.570796327,-1.570796327,-1.570796327,-1.570796327,-1.570796327,1.570796327,-1.570796327,0.0,-1.570796327,0.0,1.570796327,-1.570796327,0.0,3.141592654,0.0,0.0,1.570796327,-1.570796327,0.0,0.0,0.0,1.570796327,3.141592654,1.570796327,0.0,-1.570796327,3.141592654,1.570796327,3.141592654,1.570796327,0.0,-1.570796327,3.141592654,-1.570796327,1.570796327,0.0,3.141592654,-1.570796327,-1.570796327,3.141592654,0.0,3.141592654,1.570796327,3.141592654,1.570796327,1.570796327,1.570796327,3.141592654,3.141592654,1.570796327,3.141592654,-1.570796327,0.0,0.0,0.0,1.570796327,0.0,0.0,3.141592654,0.0,0.0,1.570796327,3.141592654,3.141592654,1.570796327,1.0,22131.4153681
0.0,1.570796327,-1.570796327,0.0,1.570796327,0.0,-1.570796327,1.570796327,1.570796327,1.570796327,-1.570796327,1.570796327,-1.570796327,0.0,3.141592654,3.141592654,-1.570796327,0.0,3.141592654,3.141592654,0.0,0.0,3.141592654,-1.570796327,1.570796327,3.141592654,1.570796327,3.141592654,3.141592654,-1.570796327,1.570796327,1.570796327,1.570796327,0.0,-1.570796327,-1.570796327,-1.570796327,0.0,-1.570796327,1.570796327,-1.570796327,0.0,1.570796327,0.0,-1.570796327,0.0,1.570796327,3.141592654,-1.570796327,-1.570796327,3.141592654,3.141592654,-1.570796327,1.570796327,0.0,-1.570796327,-1.570796327,0.0,-1.570796327,1.570796327,0.0,0.0,1.570796327,3.141592654,1.570796327,3.141592654,1.570796327,3.141592654,0.0,1.570796327,0.0,0.0,1.570796327,1.570796327,-1.570796327,1.570796327,0.0,-1.570796327,3.141592654,-1.570796327,1.0,22262.7696169
0.0,1.570796327,-1.570796327,3.141592654,3.141592654,0.0,3.141592654,3.141592654,1.570796327,1.570796327,0.0,1.570796327,3.141592654,3.141592654,1.570796327,0.0,3.141592654,1.570796327,3.141592654,3.141592654,0.0,-1.570796327,3.141592654,0.0,3.141592654,-1.570796327,0.0,0.0,-1.570796327,3.141592654,0.0,-1.570796327,0.0,-1.570796327,-1.570796327,-1.570796327,3.141592654,1.570796327,3.141592654,0.0,3.141592654,1.570796327,-1.570796327,3.141592654,3.141592654,1.570796327,0.0,3.141592654,1.570796327,-1.570796327,3.141592654,1.570796327,-1.570796327,1.570796327,-1.570796327,-1.570796327,-1.570796327,1.570796327,1.570796327,-1.570796327,1.570796327,1.570796327,0.0,1.570796327,3.141592654,-1.570796327,1.570796327,1.570796327,1.570796327,1.570796327,0.0,1.570796327,0.0,-1.570796327,0.0,3.141592654,0.0,0.0,-1.570796327,-1.570796327,1.0,22396.0077001
1.570796327,3.141592654,0.0,0.0,-1.570796327,3.141592654,1.570796327,3.141592654,3.141592654,3.141592654,1.570796327,1.570796327,-1.570796327,0.0,1.570796327,-1.570796327,-1.570796327,3.141592654,0.0,1.570796327,-1.570796327,3.141592654,-1.570796327,0.0,-1.570796327,3.141592654,-1.570796327,1.570796327,-1.570796327,-1.570796327,1.570796327,1.570796327,0.0,-1.570796327,3.141592654,-1.570796327,-1.570796327,3.141592654,-1.570796327,-1.570796327,-1.570796327,0.0,0.0,0.0,-1.570796327,1.570796327,-1.570796327,0.0,-1.570796327,3.141592654,0.0,-1.570796327,3.141592654,-1.570796327,-1.570796327,1.570796327,0.0,0.0,0.0,-1.570796327,-1.570796327,0.0,1.570796327,-1.570796327,1.570796327,0.0,3.141592654,-1.570796327,3.141592654,1.570796327,1.570796327,1.570796327,0.0,3.141592654,-1.570796327,3.141592654,1.570796327,0.0,-1.570796327,3.141592654,1.0,22530.032178
3.141592654,-1.570796327,-1.570796327,1.570796327,0.0,3.141592654,0.0,3.141592654,3.141592654,-1.570796327,1.570796327,3.141592654,-1.570796327,3.141592654,1.570796327,0.0,0.0,-1.570796327,3.141592654,0.0,3.141592654,3.141592654,0.0,0.0,1.570796327,0.0,0.0,1.570796327,0.0,3.141592654,3.141592654,-1.570796327,1.570796327,1.570796327,-1.570796327,1.570796327,0.0,-1.570796327,1.570796327,0.0,0.0,1.570796327,0.0,1.570796327,3.141592654,0.0,-1.570796327,3.141592654,0.0,0.0,1.570796327,1.570796327,3.141592654,1.570796327,0.0,-1.570796327,3.141592654,3.141592654,0.0,3.141592654,0.0,3.141592654,0.0,-1.570796327,1.570796327,0.0,-1.570796327,1.570796327,-1.570796327,-1.570796327,3.141592654,0.0,0.0,0.0,1.570796327,-1.570796327,3.141592654,1.570796327,0.0,-1.570796327,1.0,22662.0570509
3.141592654,3.141592654,0.0,3.141592654,3.141592654,1.570796327,3.141592654,1.570796327,0.0,-1.570796327,1.570796327,0.0,0.0,3.141592654,3.141592654,1.570796327,3.141592654,1.570796327,1.570796327,-1.570796327,0.0,1.570796327,3.141592654,-1.570796327,1.570796327,1.570796327,0.0,-1.570796327,1.570796327,1.570796327,-1.570796327,-1.570796327,3.141592654,3.141592654,3.141592654,0.0,-1.570796327,-1.570796327,0.0,-1.570796327,1.570796327,1.570796327,1.570796327,1.570796327,3.141592654,3.141592654,3.141592654,-1.570796327,0.0,0.0,3.141592654,-1.570796327,-1.570796327,-1.570796327,1.570796327,0.0,0.0,-1.570796327,1.570796327,1.570796327,0.0,-1.570796327,1.570796327,3.141592654,-1.570796327,1.570796327,3.141592654,3.141592654,-1.570796327,3.141592654,3.141592654,0.0,-1.570796327,1.570796327,0.0,1.570796327,1.570796327,0.0,1.570796327,-1.570796327,1.0,22795.0284119
3.141592654,-1.570796327,0.0,-1.570796327,-1.570796327,1.570796327,3.141592654,-1.570796327,-1.570796327,-1.570796327,0.0,1.570796327,3.141592654,-1.570796327,1.570796327,1.570796327,0.0,0.0,1.570796327,0.0,0.0,0.0,1.570796327,3.141592654,0.0,1.570796327,3.141592654,3.141592654,3.141592654,3.141592654,1.570796327,3.141592654,3.141592654,3.141592654,3.141592654,-1.570796327,0.0,0.0,1.570796327,-1.570796327,3.141592654,0.0,-1.570796327,1.570796327,1.570796327,1.570796327,0.0,3.141592654,3.141592654,0.0,-1.570796327,3.141592654,-1.570796327,-1.570796327,0.0,3.141592654,3.141592654,3.141592654,1.570796327,-1.570796327,0.0,0.0,0.0,1.570796327,3.141592654,1.570796327,-1.570796327,1.570796327,1.570796327,1.570796327,0.0,3.141592654,-1.570796327,1.570796327,1.570796327,-1.570796327,3.141592654,0.0,1.570796327,1.570796327,1.0,22928.2002538
-1.570796327,-1.570796327,3.141592654,1.570796327,1.570796327,3.141592654,0.0,3.141592654,1.570796327,3.141592654,0.0,0.0,1.570796327,1.570796327,0.0,-1.570796327,0.0,3.141592654,1.570796327,0.0,3.141592654,0.0,3.141592654,-1.570796327,0.0,3.141592654,-1.570796327,3.141592654,1.570796327,0.0,0.0,3.141592654,-1.570796327,3.141592654,0.0,-1.570796327,0.0,1.570796327,0.0,0.0,0.0,1.570796327,3.141592654,0.0,0.0,0.0,0.0,3.141592654,-1.570796327,-1.570796327,0.0,0.0,3.141592654,0.0,0.0,3.141592654,0.0,0.0,0.0,1.570796327,1.570796327,-1.570796327,-1.570796327,-1.570796327,3.141592654,3.141592654,-1.570796327,3.141592654,1.570796327,-1.570796327,3.141592654,3.141592654,0.0,-1.570796327,1.570796327,0.0,-1.570796327,3.141592654,0.0,0.0,1.0,23060.5474125
-1.570796327,0.0,0.0,-1.570796327,-1.570796327,3.141592654,1.570796327,0.0,3.141592654,3.141592654,1.570796327,0.0,0.0,-1.570796327,-1.570796327,3.141592654,0.0,0.0,3.141592654,0.0,1.570796327,0.0,-1.570796327,1.570796327,3.141592654,1.570796327,3.141592654,-1.570796327,1.570796327,3.141592654,0.0,1.570796327,1.570796327,0.0,1.570796327,0.0,3.141592654,0.0,0.0,1.570796327,-1.570796327,3.141592654,0.0,0.0,3.141592654,-1.570796327,0.0,-1.570796327,1.570796327,3.141592654,0.0,-1.570796327,3.141592654,3.141592654,3.141592654,1.570796327,0.0,1.570796327,3.141592654,3.141592654,0.0,1.570796327,3.141592654,-1.570796327,3.141592654,0.0,1.570796327,-1.570796327,-1.570796327,1.570796327,-1.570796327,3.141592654,1.570796327,3.141592654,0.0,-1.570796327,0.0,3.141592654,-1.570796327,-1.570796327,1.0,23193.0731425
-1.570796327,-1.570796327,-1.570796327,1.570796327,0.0,0.0,1.570796327,0.0,3.141592654,0.0,-1.570796327,1.570796327,0.0,1.570796327,1.570796327,0.0,0.0,-1.570796327,3.141592654,1.570796327,1.570796327,-1.570796327,-1.570796327,3.141592654,0.0,-1.570796327,0.0,0.0,1.570796327,0.0,0.0,0.0,1.570796327,1.570796327,-1.570796327,1.570796327,-1.570796327,1.570796327,-1.570796327,3.141592654,3.141592654,0.0,0.0,1.570796327,0.0,0.0,-1.570796327,0.0,0.0,3.141592654,1.570796327,0.0,3.141592654,0.0,3.141592654,-1.570796327,0.0,3.141592654,1.570796327,3.141592654,-1.570796327,-1.570796327,0.0,-1.570796327,-1.570796327,1.570796327,3.141592654,-1.570796327,0.0,3.141592654,1.570796327,-1.570796327,0.0,3.141592654,1.570796327,0.0,-1.570796327,-1.570796327,-1.570796327,3.141592654,1.0,23326.0798197
1.570796327,0.0,1.570796327,1.570796327,0.0,3.141592654,0.0,3.141592654,0.0,0.0,1.570796327,0.0,1.570796327,0.0,1.570796327,3.141592654,-1.570796327,1.570796327,3.141592654,-1.570796327,3.141592654,-1.570796327,-1.570796327,1.570796327,3.141592654,0.0,3.141592654,0.0,-1.570796327,1.570796327,3.141592654,-1.570796327,-1.570796327,-1.570796327,0.0,-1.570796327,3.141592654,0.0,1.570796327,1.570796327,-1.570796327,-1.570796327,0.0,1.570796327,0.0,1.570796327,0.0,3.141592654,-1.570796327,-1.570796327,1.570796327,1.570796327,3.141592654,1.570796327,0.0,0.0,-1.570796327,0.0,1.570796327,3.141592654,-1.570796327,-1.570796327,0.0,0.0,1.570796327,0.0,0.0,-1.570796327,3.141592654,1.570796327,-1.570796327,1.570796327,-1.570796327,0.0,0.0,1.570796327,3.141592654,-1.570796327,1.570796327,-1.570796327,1.0,23459.8483877
-1.570796327,1.570796327,0.0,1.570796327,0.0,0.0,-1.570796327,-1.570796327,3.141592654,1.570796327,3.141592654,1.570796327,3.141592654,-1.570796327,3.141592654,0.0,1.570796327,3.141592654,-1.570796327,-1.570796327,1.570796327,-1.570796327,-1.570796327,1.570796327,-1.570796327,3.141592654,0.0,3.141592654,-1.570796327,3.141592654,1.570796327,-1.570796327,0.0,0.0,3.141592654,1.570796327,1.570796327,3.141592654,0.0,3.141592654,3.141592654,0.0,1.570796327,3.141592654,0.0,1.570796327,3.141592654,-1.570796327,1.570796327,1.570796327,3.141592654,1.570796327,-1.570796327,1.570796327,3.141592654,1.570796327,-1.570796327,0.0,0.0,3.141592654,1.570796327,0.0,-1.570796327,1.570796327,3.141592654,3.141592654,3.141592654,0.0,-1.570796327,1.570796327,3.141592654,-1.570796327,-1.570796327,1.570796327,-1.570796327,1.570796327,3.141592654,0.0,0.0,3.141592654,1.0,23593.3816232
-1.570796327,0.0,3.141592654,0.0,-1.570796327,0.0,0.0,-1.570796327,0.0,0.0,0.0,1.570796327,0.0,-1.570796327,3.141592654,1.570796327,0.0,-1.570796327,3.141592654,3.141592654,-1.570796327,0.0,1.570796327,1.570796327,-1.570796327,3.141592654,1.570796327,3.141592654,1.570796327,1.570796327,3.141592654,-1.570796327,-1.570796327,-1.570796327,1.570796327,-1.570796327,3.141592654,1.570796327,-1.570796327,0.0,3.141592654,-1.570796327,1.570796327,3.141592654,-1.570796327,0.0,0.0,-1.570796327,1.570796327,0.0,0.0,0.0,3.141592654,3.141592654,0.0,-1.570796327,1.570796327,0.0,0.0,0.0,-1.570796327,-1.570796327,0.0,0.0,1.570796327,3.141592654,0.0,0.0,1.570796327,0.0,0.0,1.570796327,1.570796327,3.141592654,-1.570796327,3.141592654,1.570796327,1.570796327,0.0,0.0,1.0,23726.0306305
-1.570796327,3.141592654,1.570796327,0.0,3.141592654,0.0,1.570796327,3.141592654,3.141592654,-1.570796327,0.0,-1.570796327,3.141592654,1.570796327,0.0,3.141592654,3.141592654,1.570796327,-1.570796327,0.0,0.0,3.141592654,0.0,-1.570796327,-1.570796327,0.0,1.570796327,3.141592654,1.570796327,-1.570796327,1.570796327,0.0,1.570796327,3.141592654,1.570796327,1.570796327,-1.570796327,3.141592654,0.0,-1.570796327,-1.570796327,1.570796327,1.570796327,0.0,3.141592654,0.0,1.570796327,0.0,-1.570796327,0.0,-1.570796327,0.0,0.0,0.0,3.141592654,-1.570796327,1.570796327,1.570796327,1.570796327,1.570796327,0.0,0.0,-1.570796327,-1.570796327,-1.570796327,3.141592654,0.0,-1.570796327,0.0,3.141592654,1.570796327,1.570796327,1.570796327,-1.570796327,3.141592654,1.570796327,-1.570796327,3.141592654,1.570796327,3.141592654,1.0,23859.2069155
1.570796327,3.141592654,0.0,1.570796327,3.141592654,0.0,0.0,1.570796327,1.570796327,0.0,3.141592654,0.0,0.0,3.141592654,0.0,-1.570796327,1.570796327,0.0,-1.570796327,3.141592654,-1.570796327,-1.570796327,1.570796327,0.0,0.0,1.570796327,1.570796327,3.141592654,-1.570796327,0.0,-1.570796327,1.570796327,-1.570796327,-1.570796327,-1.570796327,0.0,-1.570796327,-1.570796327,1.570796327,3.141592654,0.0,3.141592654,1.570796327,3.141592654,3.141592654,-1.570796327,-1.570796327,1.570796327,0.0,1.570796327,1.570796327,0.0,-1.570796327,3.141592654,-1.570796327,0.0,0.0,3.141592654,3.141592654,3.141592654,-1.570796327,-1.570796327,-1.570796327,0.0,-1.570796327,-1.570796327,1.570796327,1.570796327,1.570796327,0.0,3.141592654,3.141592654,0.0,1.570796327,-1.570796327,0.0,3.141592654,1.570796327,-1.570796327,-1.570796327,1.0,23991.6012363
0.0,0.0,3.141592654,3.141592654,0.0,-1.570796327,0.0,1.570796327,3.141592654,3.141592654,0.0,-1.570796327,1.570796327,-1.570796327,1.570796327,0.0,3.141592654,0.0,0.0,1.570796327,1.570796327,0.0,3.141592654,1.570796327,0.0,0.0,3.141592654,3.141592654,0.0,1.570796327,0.0,0.0,-1.570796327,3.141592654,3.141592654,0.0,1.570796327,1.570796327,-1.570796327,0.0,3.141592654,1.570796327,3.141592654,0.0,1.570796327,-1.570796327,1.570796327,0.0,3.141592654,0.0,0.0,3.141592654,3.141592654,3.141592654,0.0,0.0,-1.570796327,1.570796327,0.0,1.570796327,-1.570796327,1.570796327,1.570796327,3.141592654,3.141592654,3.141592654,3.141592654,3.141592654,3.141592654,3.141592654,0.0,1.570796327,1.570796327,3.141592654,1.570796327,-1.570796327,1.570796327,0.0,-1.570796327,3.141592654,1.0,24125.2692626
1.570796327,0.0,0.0,3.141592654,1.570796327,1.570796327,0.0,0.0,0.0,1.570796327,3.141592654,3.141592654,1.570796327,3.141592654,3.141592654,-1.570796327,-1.570796327,3.141592654,-1.570796327,1.570796327,3.141592654,3.141592654,1.570796327,0.0,-1.570796327,0.0,1.570796327,-1.570796327,3.141592654,1.570796327,1.570796327,3.141592654,-1.570796327,1.570796327,1.570796327,1.570796327,0.0,3.141592654,3.141592654,0.0,-1.570796327,3.141592654,-1.570796327,1.570796327,0.0,0.0,1.570796327,3.141592654,0.0,0.0,3.141592654,1.570796327,1.570796327,3.141592654,-1.570796327,3.141592654,0.0,-1.570796327,1.570796327,0.0,1.570796327,-1.570796327,-1.570796327,3.141592654,-1.570796327,1.570796327,3.141592654,1.570796327,0.0,-1.570796327,3.141592654,0.0,0.0,3.141592654,0.0,1.570796327,1.570796327,1.570796327,1.570796327,-1.570796327,1.0,24257.4761267
1.570796327,0.0,3.141592654,-1.570796327,3.141592654,0.0,-1.570796327,0.0,3.141592654,0.0,0.0,0.0,0.0,1.570796327,-1.570796327,0.0,3.141592654,0.0,1.570796327,-1.570796327,-1.570796327,-1.570796327,0.0,0.0,3.141592654,1.570796327,-1.570796327,0.0,-1.570796327,-1.570796327,3.141592654,-1.570796327,3.141592654,1.570796327,3.141592654,0.0,-1.570796327,0.0,-1.570796327,-1.570796327,1.570796327,0.0,3.141592654,-1.570796327,3.141592654,1.570796327,3.141592654,3.141592654,1.570796327,1.570796327,-1.570796327,0.0,0.0,3.141592654,-1.570796327,3.141592654,-1.570796327,1.570796327,-1.570796327,1.570796327,0.0,3.141592654,0.0,-1.570796327,-1.570796327,1.570796327,-1.570796327,-1.570796327,-1.570796327,1.570796327,0.0,-1.570796327,-1.570796327,-1.570796327,0.0,1.570796327,0.0,0.0,3.141592654,3.141592654,1.0,24390.3396029
